"COURSE_IDNUMBER","COURSE_SHORTNAME","COURSE_FULLNAME","COURSE_SUMMARY","COURSE_TAGS","COURSE_VISIBLE","COURSE_THUMBNAIL","COURSE_CATEGORYIDNUMBER","COURSE_CATEGORYNAME","EXTERNAL_NAME","EXTERNAL_INTRO","EXTERNAL_CONTENT","EXTERNAL_MARKCOMPLETEEXTERNALLY"
"https://xapi.percipio.com/xapi/channel/ad645560-b5a3-11e7-9235-e7f6f925afa4","Machine Learning (ad645560-b5a3-11e7-9235-e7f6f925afa4)","Machine Learning","Language: English(United States)<br/>Type: Channel<br/>Discover machine learning, where computers use algorithms to access data and learn to solve problems by themselves.<br/>Last Updated: a day ago<br/>","Channel|English(United States)|Data|Data Architectures|Machine Learning","1","https://cdn2.percipio.com/public/c/channel/images/saved/ad645560-b5a3-11e7-9235-e7f6f925afa4/c2c06c60-cdfd-11e7-87db-5ecd2420be82.jpg?width=400","ad645560-b5a3-11e7-9235-e7f6f925afa4_en-US","Machine Learning [English(United States)]","Machine Learning","Language: English(United States)<br/>Type: Channel<br/>Discover machine learning, where computers use algorithms to access data and learn to solve problems by themselves.<br/>Last Updated: a day ago<br/>","<a href=""https://share.percipio.com/cd/b-phdc2rHiJFc"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/channel/images/saved/ad645560-b5a3-11e7-9235-e7f6f925afa4/c2c06c60-cdfd-11e7-87db-5ecd2420be82.jpg?width=400"" alt=""Machine Learning"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Channel<br/><br/>Discover machine learning, where computers use algorithms to access data and learn to solve problems by themselves.<br/><br/>Last Updated: a day ago<br/><a href=""https://share.percipio.com/cd/b-phdc2rHiJFc"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/4b2b8da4-c958-11e7-8c81-9212ca48e307","PRINCE2(r) 2017: PRINCE2(r) Project Management Overview (2017 Update) (4b2b8da4-c958-11e7-8c81-9212ca48e307)","PRINCE2(r) 2017: PRINCE2(r) Project Management Overview (2017 Update)","Language: English(United States)<br/>Type: Course<br/>Effective project management is the key to project success. An understanding of project basics - that is, all those elements and characteristics that projects have in common - will aid your understanding of the most efficient project management processes. PRINCE2 is a process-based methodology for enabling best-proven practices when managing projects. This course introduces PRINCE2(r) concepts, principles, themes, processes, and stages. This is one of a series of courses that cover the objectives for the PRINCE2(r) Foundation exam (2017 update).<br/>Last Updated: a day ago<br/>","Course|English(United States)|PRINCE2(r)|Project Management|Project Management Methods","1","https://cdn2.percipio.com/public/b/52007f60-49aa-446d-8a5f-11e7fa4af5b7/image001/modality/image001.jpg?width=400","49707580-f9e6-11e6-b184-0b69fa97e5b2_en-US","PRINCE2(r) [English(United States)]","PRINCE2(r) 2017: PRINCE2(r) Project Management Overview (2017 Update)","Language: English(United States)<br/>Type: Course<br/>Effective project management is the key to project success. An understanding of project basics - that is, all those elements and characteristics that projects have in common - will aid your understanding of the most efficient project management processes. PRINCE2 is a process-based methodology for enabling best-proven practices when managing projects. This course introduces PRINCE2(r) concepts, principles, themes, processes, and stages. This is one of a series of courses that cover the objectives for the PRINCE2(r) Foundation exam (2017 update).<br/>Last Updated: a day ago<br/>","<a href=""https://share.percipio.com/cd/XqfqJwBDCZOr"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/52007f60-49aa-446d-8a5f-11e7fa4af5b7/image001/modality/image001.jpg?width=400"" alt=""PRINCE2(r) Project Management Overview (2017 Update)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Effective project management is the key to project success. An understanding of project basics - that is, all those elements and characteristics that projects have in common - will aid your understanding of the most efficient project management processes. PRINCE2 is a process-based methodology for enabling best-proven practices when managing projects. This course introduces PRINCE2(r) concepts, principles, themes, processes, and stages. This is one of a series of courses that cover the objectives for the PRINCE2(r) Foundation exam (2017 update).<br/><br/>Last Updated: a day ago<br/><a href=""https://share.percipio.com/cd/XqfqJwBDCZOr"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/273dfa00-b57e-11e8-9c9d-112409248655","SECOPS: Scoring with CVSS 3.0 (273dfa00-b57e-11e8-9c9d-112409248655)","SECOPS: Scoring with CVSS 3.0","Language: English(United States)<br/>Type: Course<br/>Explore the CVSS 3.0 scoring system, how to calculate scores, and scoring metrics. Calculating a base score using exploitability metrics and working with impact metrics are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/0c5ca9a6-40a8-460f-82af-f7649bd1963d/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Scoring with CVSS 3.0","Language: English(United States)<br/>Type: Course<br/>Explore the CVSS 3.0 scoring system, how to calculate scores, and scoring metrics. Calculating a base score using exploitability metrics and working with impact metrics are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/7g8gJx9PbM1y"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/0c5ca9a6-40a8-460f-82af-f7649bd1963d/image001/modality/image001.jpg?width=400"" alt=""SECOPS: Scoring with CVSS 3.0"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Explore the CVSS 3.0 scoring system, how to calculate scores, and scoring metrics. Calculating a base score using exploitability metrics and working with impact metrics are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/7g8gJx9PbM1y"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/855ecf10-b57e-11e8-9c9d-112409248655","SECOPS: Securing File Systems (855ecf10-b57e-11e8-9c9d-112409248655)","SECOPS: Securing File Systems","Language: English(United States)<br/>Type: Course<br/>Discover the importance of file system security by looking at file systems supported by the Windows and Linux operating systems. File system forensics, alternate data streams, and timestamps are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/db61162b-76ce-438a-9f13-77c6d0c214f4/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Securing File Systems","Language: English(United States)<br/>Type: Course<br/>Discover the importance of file system security by looking at file systems supported by the Windows and Linux operating systems. File system forensics, alternate data streams, and timestamps are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/G8bdTegBW2XcS"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/db61162b-76ce-438a-9f13-77c6d0c214f4/image001/modality/image001.jpg?width=400"" alt=""SECOPS: Securing File Systems"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Discover the importance of file system security by looking at file systems supported by the Windows and Linux operating systems. File system forensics, alternate data streams, and timestamps are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/G8bdTegBW2XcS"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/6189f250-b57d-11e8-9c9d-112409248655","SECOPS: Analyzing Threat Mitigation Reports (6189f250-b57d-11e8-9c9d-112409248655)","SECOPS: Analyzing Threat Mitigation Reports","Language: English(United States)<br/>Type: Course<br/>Explore the processes involved in Cisco threat mitigation reporting and how to analyze these reports. Discover features of Cisco's AMP ThreadGRID Suite, including dynamic analysis, network file trajectory, and security intelligence events. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/63486b0f-6a99-4164-a8e4-1a6ee348c812/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Analyzing Threat Mitigation Reports","Language: English(United States)<br/>Type: Course<br/>Explore the processes involved in Cisco threat mitigation reporting and how to analyze these reports. Discover features of Cisco's AMP ThreadGRID Suite, including dynamic analysis, network file trajectory, and security intelligence events. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/yG56L91Paznv"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/63486b0f-6a99-4164-a8e4-1a6ee348c812/image001/modality/image001.jpg?width=400"" alt=""SECOPS: Analyzing Threat Mitigation Reports"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Explore the processes involved in Cisco threat mitigation reporting and how to analyze these reports. Discover features of Cisco's AMP ThreadGRID Suite, including dynamic analysis, network file trajectory, and security intelligence events. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/yG56L91Paznv"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/df7650e0-b57e-11e8-9c9d-112409248655","SECOPS: Identifying Forensic Evidence (df7650e0-b57e-11e8-9c9d-112409248655)","SECOPS: Identifying Forensic Evidence","Language: English(United States)<br/>Type: Course<br/>Examine the importance of being able to identify, handle, and process digital forensic evidence. Learn about computer forensics, chain of custody, and order of volatility, as well as various evidence types. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/c6950fb6-ee80-47c6-bc7f-7382c9ec8429/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Identifying Forensic Evidence","Language: English(United States)<br/>Type: Course<br/>Examine the importance of being able to identify, handle, and process digital forensic evidence. Learn about computer forensics, chain of custody, and order of volatility, as well as various evidence types. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/R0BrFLcjdmuTJ"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/c6950fb6-ee80-47c6-bc7f-7382c9ec8429/image001/modality/image001.jpg?width=400"" alt=""SECOPS: Identifying Forensic Evidence"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Examine the importance of being able to identify, handle, and process digital forensic evidence. Learn about computer forensics, chain of custody, and order of volatility, as well as various evidence types. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/R0BrFLcjdmuTJ"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/5633c0b8-fea5-11e6-8638-0242c0a80b06","Becoming an Accountable Professional (5633c0b8-fea5-11e6-8638-0242c0a80b06)","Becoming an Accountable Professional","Language: English(United States)<br/>Type: Course<br/>Unless you're the sole owner and proprietor, everyone in a business answers to someone else. From the CEO to the temp in accounting, every employee has someone they're accountable to. But the judgment and approval of the boss isn't enough, by itself, to make a job rewarding. Everyone must also answer to an inner boss, a personal, internal voice that provides guidance on whether the job is done as well as you can do it. Accepting personal accountability means your setting demanding standards and committing to meeting them. Further, personal accountability is also key to successful business networking. It's a necessary part of building trust and relationships. In this course, you'll learn how to listen to your inner boss, focus on meeting your internal standards, and apply them to your work, your goals, and your future.<br/>Last Updated: 21 days ago<br/>","Course|English(United States)|Aspire Journeys for Business Skills|Business Skills","1","https://cdn2.percipio.com/public/c/course/images/saved/5633c0b8-fea5-11e6-8638-0242c0a80b06/c9bda10b-0199-486f-a60e-294141cf22fc/modality/c9bda10b-0199-486f-a60e-294141cf22fc.jpg?width=400","","","Becoming an Accountable Professional","Language: English(United States)<br/>Type: Course<br/>Unless you're the sole owner and proprietor, everyone in a business answers to someone else. From the CEO to the temp in accounting, every employee has someone they're accountable to. But the judgment and approval of the boss isn't enough, by itself, to make a job rewarding. Everyone must also answer to an inner boss, a personal, internal voice that provides guidance on whether the job is done as well as you can do it. Accepting personal accountability means your setting demanding standards and committing to meeting them. Further, personal accountability is also key to successful business networking. It's a necessary part of building trust and relationships. In this course, you'll learn how to listen to your inner boss, focus on meeting your internal standards, and apply them to your work, your goals, and your future.<br/>Last Updated: 21 days ago<br/>","<a href=""https://share.percipio.com/cd/oclyFbvmM3pf"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/course/images/saved/5633c0b8-fea5-11e6-8638-0242c0a80b06/c9bda10b-0199-486f-a60e-294141cf22fc/modality/c9bda10b-0199-486f-a60e-294141cf22fc.jpg?width=400"" alt=""Becoming an Accountable Professional"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Unless you're the sole owner and proprietor, everyone in a business answers to someone else. From the CEO to the temp in accounting, every employee has someone they're accountable to. But the judgment and approval of the boss isn't enough, by itself, to make a job rewarding. Everyone must also answer to an inner boss, a personal, internal voice that provides guidance on whether the job is done as well as you can do it. Accepting personal accountability means your setting demanding standards and committing to meeting them. Further, personal accountability is also key to successful business networking. It's a necessary part of building trust and relationships. In this course, you'll learn how to listen to your inner boss, focus on meeting your internal standards, and apply them to your work, your goals, and your future.<br/><br/>Last Updated: 21 days ago<br/><a href=""https://share.percipio.com/cd/oclyFbvmM3pf"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/33f6f2e0-b585-11e8-8cfd-e577a824ec8a","SECOPS: ICMP Intrusion (33f6f2e0-b585-11e8-8cfd-e577a824ec8a)","SECOPS: ICMP Intrusion","Language: English(United States)<br/>Type: Course<br/>Discover the importance of ICMP from a security standpoint by reviewing the purpose of ICMP, ICMP types, and header information. Analyzing a packet capture of a ping sweep and recognizing attack vectors is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/649c7350-f0dd-42cd-a3ce-f9f1fbe28988/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: ICMP Intrusion","Language: English(United States)<br/>Type: Course<br/>Discover the importance of ICMP from a security standpoint by reviewing the purpose of ICMP, ICMP types, and header information. Analyzing a packet capture of a ping sweep and recognizing attack vectors is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/1bv2zdYx7Z_EP"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/649c7350-f0dd-42cd-a3ce-f9f1fbe28988/image001/modality/image001.jpg?width=400"" alt=""SECOPS: ICMP Intrusion"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Discover the importance of ICMP from a security standpoint by reviewing the purpose of ICMP, ICMP types, and header information. Analyzing a packet capture of a ping sweep and recognizing attack vectors is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/1bv2zdYx7Z_EP"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/06477650-b583-11e8-8cfd-e577a824ec8a","SECOPS: IP Header Security (06477650-b583-11e8-8cfd-e577a824ec8a)","SECOPS: IP Header Security","Language: English(United States)<br/>Type: Course<br/>Discover the important role IP headers and their components play in security. Examine security concerns associated with IP header components. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/e0910df8-a18f-4269-af70-d6536440ee31/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: IP Header Security","Language: English(United States)<br/>Type: Course<br/>Discover the important role IP headers and their components play in security. Examine security concerns associated with IP header components. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/rysUYQ-cNjfs"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/e0910df8-a18f-4269-af70-d6536440ee31/image001/modality/image001.jpg?width=400"" alt=""SECOPS: IP Header Security"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Discover the important role IP headers and their components play in security. Examine security concerns associated with IP header components. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/rysUYQ-cNjfs"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/9af483f0-b57f-11e8-9c9d-112409248655","SECOPS: Protocol Header Security (9af483f0-b57f-11e8-9c9d-112409248655)","SECOPS: Protocol Header Security","Language: English(United States)<br/>Type: Course<br/>Discover the important roles protocol headers and their components play in security. How to analyze common Layer 2 security attacks is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/bb9ad26f-0f57-4393-bc50-f878a31c4d87/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Protocol Header Security","Language: English(United States)<br/>Type: Course<br/>Discover the important roles protocol headers and their components play in security. How to analyze common Layer 2 security attacks is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/KUQoHiJ0MEKdS"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/bb9ad26f-0f57-4393-bc50-f878a31c4d87/image001/modality/image001.jpg?width=400"" alt=""SECOPS: Protocol Header Security"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Discover the important roles protocol headers and their components play in security. How to analyze common Layer 2 security attacks is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/KUQoHiJ0MEKdS"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/d45223a0-b589-11e8-8cfd-e577a824ec8a","SECOPS: HTTP Headers (d45223a0-b589-11e8-8cfd-e577a824ec8a)","SECOPS: HTTP Headers","Language: English(United States)<br/>Type: Course<br/>Examine HTTP headers, including a review of the basics, the GET, POST, and HTTP methods, and HEAD. Cookies and their components, double encoding, and common characters used in web attacks are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/af7b89d1-7930-43cf-ac84-80d9f0e357d1/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: HTTP Headers","Language: English(United States)<br/>Type: Course<br/>Examine HTTP headers, including a review of the basics, the GET, POST, and HTTP methods, and HEAD. Cookies and their components, double encoding, and common characters used in web attacks are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/QD_VNOtgTzwJK"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/af7b89d1-7930-43cf-ac84-80d9f0e357d1/image001/modality/image001.jpg?width=400"" alt=""SECOPS: HTTP Headers"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Examine HTTP headers, including a review of the basics, the GET, POST, and HTTP methods, and HEAD. Cookies and their components, double encoding, and common characters used in web attacks are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/QD_VNOtgTzwJK"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/d0bf2090-b583-11e8-a8df-bf837d66befc","SECOPS: Using Intrusion Event Technologies (d0bf2090-b583-11e8-a8df-bf837d66befc)","SECOPS: Using Intrusion Event Technologies","Language: English(United States)<br/>Type: Course<br/>Examine intrusion event technologies, including NetFlow, StealthWatch, and Cisco Firepower Management Center. Alert data, NGFW, packet capture, network application control, and Cisco ISE are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/82a859d1-dcbe-4f5f-95fa-d1939612741b/image005/modality/image005.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Using Intrusion Event Technologies","Language: English(United States)<br/>Type: Course<br/>Examine intrusion event technologies, including NetFlow, StealthWatch, and Cisco Firepower Management Center. Alert data, NGFW, packet capture, network application control, and Cisco ISE are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/3kDIo3wVtuH85"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/82a859d1-dcbe-4f5f-95fa-d1939612741b/image005/modality/image005.jpg?width=400"" alt=""SECOPS: Using Intrusion Event Technologies"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Examine intrusion event technologies, including NetFlow, StealthWatch, and Cisco Firepower Management Center. Alert data, NGFW, packet capture, network application control, and Cisco ISE are also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/3kDIo3wVtuH85"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/7a52f9e0-b58b-11e8-8cfd-e577a824ec8a","SECOPS: Examining Intrusion Events (7a52f9e0-b58b-11e8-8cfd-e577a824ec8a)","SECOPS: Examining Intrusion Events","Language: English(United States)<br/>Type: Course<br/>Explore how to interrupt common artifact elements from an event to identify an alert, identify key intrusion elements from a PCAP file, extract files from a TCP stream given a PCAP file, and work with Wireshark. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/6d553407-9da8-43f7-9dcd-9c612063dbe7/image005/modality/image005.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Examining Intrusion Events","Language: English(United States)<br/>Type: Course<br/>Explore how to interrupt common artifact elements from an event to identify an alert, identify key intrusion elements from a PCAP file, extract files from a TCP stream given a PCAP file, and work with Wireshark. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/Q6lBViek_Km8Z"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/6d553407-9da8-43f7-9dcd-9c612063dbe7/image005/modality/image005.jpg?width=400"" alt=""SECOPS: Examining Intrusion Events"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Explore how to interrupt common artifact elements from an event to identify an alert, identify key intrusion elements from a PCAP file, extract files from a TCP stream given a PCAP file, and work with Wireshark. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/Q6lBViek_Km8Z"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/a9017740-b58a-11e8-8cfd-e577a824ec8a","SECOPS: Identifying NetFlow v5 Records (a9017740-b58a-11e8-8cfd-e577a824ec8a)","SECOPS: Identifying NetFlow v5 Records","Language: English(United States)<br/>Type: Course<br/>Discover the NetFlow tool and how to identify elements of a security event. Working with flow records, and using StealthWatch is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","Course|English(United States)|Cisco Security|Information Security|Security","1","https://cdn2.percipio.com/public/b/79902d50-baef-474a-a7e6-b5c2b12a101b/image001/modality/image001.jpg?width=400","d9ed8870-e251-11e6-91a7-0242c0a80704_en-US","Cisco Security [English(United States)]","SECOPS: Identifying NetFlow v5 Records","Language: English(United States)<br/>Type: Course<br/>Discover the NetFlow tool and how to identify elements of a security event. Working with flow records, and using StealthWatch is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/>Last Updated: 4 months ago<br/>","<a href=""https://share.percipio.com/cd/L4oTA5EbElR63"" target=""_blank""><img src=""https://cdn2.percipio.com/public/b/79902d50-baef-474a-a7e6-b5c2b12a101b/image001/modality/image001.jpg?width=400"" alt=""SECOPS: Identifying NetFlow v5 Records"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>Discover the NetFlow tool and how to identify elements of a security event. Working with flow records, and using StealthWatch is also covered. This course can be used as part of the preparation for the 210-255: Implementing Cisco Cybersecurity Operations certification exam.<br/><br/>Last Updated: 4 months ago<br/><a href=""https://share.percipio.com/cd/L4oTA5EbElR63"" target=""_blank"">Launch</a><br/>","1"
