COURSE_IDNUMBER,COURSE_SHORTNAME,COURSE_FULLNAME,COURSE_SUMMARY,COURSE_TAGS,COURSE_VISIBLE,COURSE_THUMBNAIL,COURSE_CATEGORYIDNUMBER,COURSE_CATEGORYNAME,EXTERNAL_NAME,EXTERNAL_INTRO,EXTERNAL_CONTENT,EXTERNAL_MARKCOMPLETEEXTERNALLY
https://xapi.percipio.com/xapi/book/e13e9188-3317-47d7-b1df-c990d874ca85,The Queer Advantage: Conversations with LGBTQ+ Leaders on the Power of Identity (e13e9188-3317-47d7-b1df-c990d874ca85),The Queer Advantage: Conversations with LGBTQ+ Leaders on the Power of Identity,"Language: English(United States)<br/>Type: Book Summary<br/>By: Andrew Gelwicks<br/>Copyright: Skillsoft (c) 2021<br/>ISBN: 9780306874628<br/>The Queer Advantage illustrates how the introspection, determination, and courage it takes to overcome life’s difficulties can also lead to great success. In this Review, we discuss the salient points of the book based on our interpretation of its contents.","Book Summary|English(United States)|Fostering Diversity, Equity & Inclusion|Individual Professional Performance|Professional Improvement",1,https://cdn2.percipio.com/public/c/books/156007/cover-images/f94b51c8-c359-45d9-9721-d180ff39b0e6/modality/f94b51c8-c359-45d9-9721-d180ff39b0e6.jpg?width=400,b1b712da-2f37-46a3-a388-da7e0cc612dc_en-US,"Fostering Diversity, Equity & Inclusion [English(United States)]",The Queer Advantage: Conversations with LGBTQ+ Leaders on the Power of Identity,"Language: English(United States)<br/>Type: Book Summary<br/>By: Andrew Gelwicks<br/>Copyright: Skillsoft (c) 2021<br/>ISBN: 9780306874628<br/>The Queer Advantage illustrates how the introspection, determination, and courage it takes to overcome life’s difficulties can also lead to great success. In this Review, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/Zwoq7fJVY8Rl"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/156007/cover-images/f94b51c8-c359-45d9-9721-d180ff39b0e6/modality/f94b51c8-c359-45d9-9721-d180ff39b0e6.jpg?width=400"" alt=""The Queer Advantage: Conversations with LGBTQ+ Leaders on the Power of Identity"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Andrew Gelwicks<br/>Copyright: Skillsoft (c) 2021<br/>ISBN: 9780306874628<br/><br/>The Queer Advantage illustrates how the introspection, determination, and courage it takes to overcome life’s difficulties can also lead to great success. In this Review, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/Zwoq7fJVY8Rl"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/eb1148c7-2864-434d-ac05-8f7b58e7226f,White Fragility: Why it's So Hard for White People to Talk About Racism (eb1148c7-2864-434d-ac05-8f7b58e7226f),White Fragility: Why it's So Hard for White People to Talk About Racism,"Language: English(United States)<br/>Type: Book Summary<br/>By: Robin DiAngelo<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: 9780807047415<br/>In White Fragility, author DiAngelo boldly explores how society can disrupt the destructive patterns of racism that go unnoticed by so many. In this Review, we discuss the salient points of the book based on our interpretation of its contents.","Book Summary|English(United States)|Fostering Diversity, Equity & Inclusion|Individual Professional Performance|Professional Improvement",1,https://cdn2.percipio.com/public/c/books/151661/cover-images/ea9913c1-3e21-4aa5-aa3d-84ce27cf955c/modality/ea9913c1-3e21-4aa5-aa3d-84ce27cf955c.jpg?width=400,b1b712da-2f37-46a3-a388-da7e0cc612dc_en-US,"Fostering Diversity, Equity & Inclusion [English(United States)]",White Fragility: Why it's So Hard for White People to Talk About Racism,"Language: English(United States)<br/>Type: Book Summary<br/>By: Robin DiAngelo<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: 9780807047415<br/>In White Fragility, author DiAngelo boldly explores how society can disrupt the destructive patterns of racism that go unnoticed by so many. In this Review, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/J5_O9v9KJ1AWk"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151661/cover-images/ea9913c1-3e21-4aa5-aa3d-84ce27cf955c/modality/ea9913c1-3e21-4aa5-aa3d-84ce27cf955c.jpg?width=400"" alt=""White Fragility: Why it's So Hard for White People to Talk About Racism"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Robin DiAngelo<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: 9780807047415<br/><br/>In White Fragility, author DiAngelo boldly explores how society can disrupt the destructive patterns of racism that go unnoticed by so many. In this Review, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/J5_O9v9KJ1AWk"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/f2213978-94bc-4ba1-98de-724cf33b6152,The Memo: What Women of Color Need to Know to Secure a Seat at the Table (f2213978-94bc-4ba1-98de-724cf33b6152),The Memo: What Women of Color Need to Know to Secure a Seat at the Table,"Language: English(United States)<br/>Type: Book Summary<br/>By: Minda Harts<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: 9781580058469<br/>In her book, The Memo, author Minda Harts directs attention to stark differences in the workplace experience when comparing women of color and their white counterparts, while providing actionable advice on how to navigate a corporate landscape still steeped in systemic racism. In this Review, we discuss the salient points of the book based on our interpretation of its contents.","Book Summary|English(United States)|Fostering Diversity, Equity & Inclusion|Individual Professional Performance|Professional Improvement",1,https://cdn2.percipio.com/public/c/books/151733/cover-images/24d03582-056a-4315-a461-90ee9a5e6d83/modality/24d03582-056a-4315-a461-90ee9a5e6d83.jpg?width=400,b1b712da-2f37-46a3-a388-da7e0cc612dc_en-US,"Fostering Diversity, Equity & Inclusion [English(United States)]",The Memo: What Women of Color Need to Know to Secure a Seat at the Table,"Language: English(United States)<br/>Type: Book Summary<br/>By: Minda Harts<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: 9781580058469<br/>In her book, The Memo, author Minda Harts directs attention to stark differences in the workplace experience when comparing women of color and their white counterparts, while providing actionable advice on how to navigate a corporate landscape still steeped in systemic racism. In this Review, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/yFkY32xvMbr9-"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151733/cover-images/24d03582-056a-4315-a461-90ee9a5e6d83/modality/24d03582-056a-4315-a461-90ee9a5e6d83.jpg?width=400"" alt=""The Memo: What Women of Color Need to Know to Secure a Seat at the Table"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Minda Harts<br/>Copyright: Skillsoft (c) 2020<br/>ISBN: 9781580058469<br/><br/>In her book, The Memo, author Minda Harts directs attention to stark differences in the workplace experience when comparing women of color and their white counterparts, while providing actionable advice on how to navigate a corporate landscape still steeped in systemic racism. In this Review, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/yFkY32xvMbr9-"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/324ea163-a3aa-43a4-96ca-d6a768bcec2f,Win the Game of Googleopoly: Unlocking the Secret Strategy of Search Engines (324ea163-a3aa-43a4-96ca-d6a768bcec2f),Win the Game of Googleopoly: Unlocking the Secret Strategy of Search Engines,"Language: English(United States)<br/>Type: Book Summary<br/>By: Sean V. Bradley<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781119002581<br/>In Win the Game of Googleopoly, author Sean Bradley discusses Google as a dominating marketing strategy and why it’s important to tap into this new media. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Google Analytics for Marketers|Productivity & Collaboration Tools|Productivity Tools,1,https://cdn2.percipio.com/public/c/books/137672/cover-images/45682f7c-1ce5-466e-ae45-b6f89dfdaa25/modality/45682f7c-1ce5-466e-ae45-b6f89dfdaa25.jpg?width=400,f1092ea0-eb3e-11e7-b134-1da7c74af21b_en-US,Google Analytics for Marketers [English(United States)],Win the Game of Googleopoly: Unlocking the Secret Strategy of Search Engines,"Language: English(United States)<br/>Type: Book Summary<br/>By: Sean V. Bradley<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781119002581<br/>In Win the Game of Googleopoly, author Sean Bradley discusses Google as a dominating marketing strategy and why it’s important to tap into this new media. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/STYV9tHZBKLA"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/137672/cover-images/45682f7c-1ce5-466e-ae45-b6f89dfdaa25/modality/45682f7c-1ce5-466e-ae45-b6f89dfdaa25.jpg?width=400"" alt=""Win the Game of Googleopoly: Unlocking the Secret Strategy of Search Engines"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Sean V. Bradley<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781119002581<br/><br/>In Win the Game of Googleopoly, author Sean Bradley discusses Google as a dominating marketing strategy and why it’s important to tap into this new media. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/STYV9tHZBKLA"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/8b713b1b-ad62-4f7c-94ce-fd0f0d9a2c03,The Executive MBA in Information Security (8b713b1b-ad62-4f7c-94ce-fd0f0d9a2c03),The Executive MBA in Information Security,"Language: English(United States)<br/>Type: Book Summary<br/>By: John J. Trinckes, Jr.<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781439810071<br/>The Executive MBA in Information Security is a foundational manual to help business executives develop an effective management program for information security. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Information Security|Information Security Operations|Security,1,https://cdn2.percipio.com/public/c/books/133150/cover-images/c70f6f2c-6622-4256-ad91-148f39d68e1f/modality/c70f6f2c-6622-4256-ad91-148f39d68e1f.jpg?width=400,31e1d7f0-e259-11e6-93f3-0242c0a80605_en-US,Information Security Operations [English(United States)],The Executive MBA in Information Security,"Language: English(United States)<br/>Type: Book Summary<br/>By: John J. Trinckes, Jr.<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781439810071<br/>The Executive MBA in Information Security is a foundational manual to help business executives develop an effective management program for information security. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/WU1bdjER_a9td"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/133150/cover-images/c70f6f2c-6622-4256-ad91-148f39d68e1f/modality/c70f6f2c-6622-4256-ad91-148f39d68e1f.jpg?width=400"" alt=""The Executive MBA in Information Security"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: John J. Trinckes, Jr.<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9781439810071<br/><br/>The Executive MBA in Information Security is a foundational manual to help business executives develop an effective management program for information security. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/WU1bdjER_a9td"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/9ad30890-af9c-11e7-9c7a-4e99e0664338,"IT Governance: An International Guide to Data Security and ISO27001/ISO27002, 6th Edition (9ad30890-af9c-11e7-9c7a-4e99e0664338)","IT Governance: An International Guide to Data Security and ISO27001/ISO27002, 6th Edition","Language: English(United States)<br/>Type: Book Summary<br/>By: Alan Calder, Steve Watkins<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780749474058<br/>IT Governance is a guide for every manager who seeks to safeguard and improve his or her company’s information security management system. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Information Security|Information Systems Auditing|Security,1,https://cdn2.percipio.com/public/c/books/132518/cover-images/0a01293a-4588-455b-9494-3fe2ae150447/modality/0a01293a-4588-455b-9494-3fe2ae150447.jpg?width=400,e36bff80-131b-11e7-822f-df9d5d5ce619_en-US,Information Systems Auditing [English(United States)],"IT Governance: An International Guide to Data Security and ISO27001/ISO27002, 6th Edition","Language: English(United States)<br/>Type: Book Summary<br/>By: Alan Calder, Steve Watkins<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780749474058<br/>IT Governance is a guide for every manager who seeks to safeguard and improve his or her company’s information security management system. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/q9NQyQIIxUiR_"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/132518/cover-images/0a01293a-4588-455b-9494-3fe2ae150447/modality/0a01293a-4588-455b-9494-3fe2ae150447.jpg?width=400"" alt=""IT Governance: An International Guide to Data Security and ISO27001/ISO27002, 6th Edition"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Alan Calder, Steve Watkins<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780749474058<br/><br/>IT Governance is a guide for every manager who seeks to safeguard and improve his or her company’s information security management system. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/q9NQyQIIxUiR_"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/61802fc6-e276-4570-ba5d-70a135165c22,Revolutionizing IT: The Art of Using Information Technology Effectively (61802fc6-e276-4570-ba5d-70a135165c22),Revolutionizing IT: The Art of Using Information Technology Effectively,"Language: English(United States)<br/>Type: Book Summary<br/>By: David H. Andrews, Kenneth R. Johnson<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780471250418<br/>Revolutionizing IT removes some of the mystery from IT by approaching its effective use in a language that anyone can understand. In this Review, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|IT Hardware Technician|IT Services|IT Software Technician|Infrastructure & Operations,1,https://cdn2.percipio.com/public/c/books/127908/cover-images/4c1b55cf-a2ab-4b08-938f-bbdbf77fb5d1/modality/4c1b55cf-a2ab-4b08-938f-bbdbf77fb5d1.jpg?width=400,7303a9a0-e25b-11e6-93f3-0242c0a80605_en-US,IT Hardware Technician [English(United States)],Revolutionizing IT: The Art of Using Information Technology Effectively,"Language: English(United States)<br/>Type: Book Summary<br/>By: David H. Andrews, Kenneth R. Johnson<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780471250418<br/>Revolutionizing IT removes some of the mystery from IT by approaching its effective use in a language that anyone can understand. In this Review, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/WQVCc6lle4VE"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/127908/cover-images/4c1b55cf-a2ab-4b08-938f-bbdbf77fb5d1/modality/4c1b55cf-a2ab-4b08-938f-bbdbf77fb5d1.jpg?width=400"" alt=""Revolutionizing IT: The Art of Using Information Technology Effectively"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: David H. Andrews, Kenneth R. Johnson<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780471250418<br/><br/>Revolutionizing IT removes some of the mystery from IT by approaching its effective use in a language that anyone can understand. In this Review, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/WQVCc6lle4VE"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/f7da7d5a-080d-45f7-8d8f-75859c7767fd,IT Project Management: A Geek's Guide to Leadership (f7da7d5a-080d-45f7-8d8f-75859c7767fd),IT Project Management: A Geek's Guide to Leadership,"Language: English(United States)<br/>Type: Book Summary<br/>By: Byron A. Love<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781498736503<br/>In IT Project Management, author Byron Love empowers tech geeks to turn into efficient, trusted leaders. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|IT Project Management|IT Services|Infrastructure & Operations,1,https://cdn2.percipio.com/public/c/books/135592/cover-images/981f592f-2bb1-4f5f-9c89-0695cb2884f7/modality/981f592f-2bb1-4f5f-9c89-0695cb2884f7.jpg?width=400,24c3a44e-fff9-4623-ab7f-7fedc88041b5_en-US,IT Project Management [English(United States)],IT Project Management: A Geek's Guide to Leadership,"Language: English(United States)<br/>Type: Book Summary<br/>By: Byron A. Love<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781498736503<br/>In IT Project Management, author Byron Love empowers tech geeks to turn into efficient, trusted leaders. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/c3ySjWkpMGVgc"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/135592/cover-images/981f592f-2bb1-4f5f-9c89-0695cb2884f7/modality/981f592f-2bb1-4f5f-9c89-0695cb2884f7.jpg?width=400"" alt=""IT Project Management: A Geek's Guide to Leadership"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Byron A. Love<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781498736503<br/><br/>In IT Project Management, author Byron Love empowers tech geeks to turn into efficient, trusted leaders. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/c3ySjWkpMGVgc"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/461d94e5-5cd6-43fd-9101-cf93c007b1a9,"Maximum Success with LinkedIn: Dominate Your Market, Build a Global Brand, and Create the Career of Your Dreams (461d94e5-5cd6-43fd-9101-cf93c007b1a9)","Maximum Success with LinkedIn: Dominate Your Market, Build a Global Brand, and Create the Career of Your Dreams","Language: English(United States)<br/>Type: Book Summary<br/>By: Dan Sherman<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780071834728<br/>Maximum Success with LinkedIn is a guide to growing your online web presence for the sought-after professional in any field. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|LinkedIn|Productivity & Collaboration Tools|Productivity Tools|Social Networking,1,https://cdn2.percipio.com/public/c/books/133136/cover-images/5ec5d942-15ec-4fd6-b8fa-f46664d69d8b/modality/5ec5d942-15ec-4fd6-b8fa-f46664d69d8b.jpg?width=400,c49fb1d0-882f-11e7-92a2-db6cc230cdad_en-US,LinkedIn [English(United States)],"Maximum Success with LinkedIn: Dominate Your Market, Build a Global Brand, and Create the Career of Your Dreams","Language: English(United States)<br/>Type: Book Summary<br/>By: Dan Sherman<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780071834728<br/>Maximum Success with LinkedIn is a guide to growing your online web presence for the sought-after professional in any field. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/IS_Q6MFy08NA"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/133136/cover-images/5ec5d942-15ec-4fd6-b8fa-f46664d69d8b/modality/5ec5d942-15ec-4fd6-b8fa-f46664d69d8b.jpg?width=400"" alt=""Maximum Success with LinkedIn: Dominate Your Market, Build a Global Brand, and Create the Career of Your Dreams"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Dan Sherman<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780071834728<br/><br/>Maximum Success with LinkedIn is a guide to growing your online web presence for the sought-after professional in any field. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/IS_Q6MFy08NA"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/9d662aa7-24d4-4cc9-a3a8-9dfb1f286246,How to Succeed in Business Using LinkedIn: Making Connections and Capturing Opportunities on the Web's #1 Business Networking Site (9d662aa7-24d4-4cc9-a3a8-9dfb1f286246),How to Succeed in Business Using LinkedIn: Making Connections and Capturing Opportunities on the Web's #1 Business Networking Site,"Language: English(United States)<br/>Type: Book Summary<br/>By: Eric Butow, Kathleen Taylor<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780814410745<br/>How to Succeed in Business Using LinkedIn discusses how you can navigate LinkedIn to get the most out of it for you and your business. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|LinkedIn|Productivity & Collaboration Tools|Productivity Tools|Social Networking,1,https://cdn2.percipio.com/public/c/books/133192/cover-images/998ccf6b-202d-4936-96ce-4a852df87f1a/modality/998ccf6b-202d-4936-96ce-4a852df87f1a.jpg?width=400,c49fb1d0-882f-11e7-92a2-db6cc230cdad_en-US,LinkedIn [English(United States)],How to Succeed in Business Using LinkedIn: Making Connections and Capturing Opportunities on the Web's #1 Business Networking Site,"Language: English(United States)<br/>Type: Book Summary<br/>By: Eric Butow, Kathleen Taylor<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780814410745<br/>How to Succeed in Business Using LinkedIn discusses how you can navigate LinkedIn to get the most out of it for you and your business. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/G5O4gSbFds_5"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/133192/cover-images/998ccf6b-202d-4936-96ce-4a852df87f1a/modality/998ccf6b-202d-4936-96ce-4a852df87f1a.jpg?width=400"" alt=""How to Succeed in Business Using LinkedIn: Making Connections and Capturing Opportunities on the Web's #1 Business Networking Site"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Eric Butow, Kathleen Taylor<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780814410745<br/><br/>How to Succeed in Business Using LinkedIn discusses how you can navigate LinkedIn to get the most out of it for you and your business. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/G5O4gSbFds_5"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/e1ebed4c-2f8a-41b1-9d52-8237a6e289d1,Your Perfect Presentation: Speak in Front of Any Audience Anytime Anywhere and Never Be Nervous Again (e1ebed4c-2f8a-41b1-9d52-8237a6e289d1),Your Perfect Presentation: Speak in Front of Any Audience Anytime Anywhere and Never Be Nervous Again,"Language: English(United States)<br/>Type: Book Summary<br/>By: Bill Hoogterp<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780071825009<br/>Your Perfect Presentation offers a set of tools to show you how to overcome your nervousness and become a better public speaker. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Prezi|Productivity & Collaboration Tools|Productivity Tools,1,https://cdn2.percipio.com/public/c/books/133149/cover-images/b15b7963-6b7e-444b-8447-bc5fc24b13f1/modality/b15b7963-6b7e-444b-8447-bc5fc24b13f1.jpg?width=400,d4ca1640-1ee4-11e7-855f-85974e04392e_en-US,Prezi [English(United States)],Your Perfect Presentation: Speak in Front of Any Audience Anytime Anywhere and Never Be Nervous Again,"Language: English(United States)<br/>Type: Book Summary<br/>By: Bill Hoogterp<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780071825009<br/>Your Perfect Presentation offers a set of tools to show you how to overcome your nervousness and become a better public speaker. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/iikMOJ0gP3nxA"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/133149/cover-images/b15b7963-6b7e-444b-8447-bc5fc24b13f1/modality/b15b7963-6b7e-444b-8447-bc5fc24b13f1.jpg?width=400"" alt=""Your Perfect Presentation: Speak in Front of Any Audience Anytime Anywhere and Never Be Nervous Again"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Bill Hoogterp<br/>Copyright: Skillsoft (c) 2017<br/>ISBN: 9780071825009<br/><br/>Your Perfect Presentation offers a set of tools to show you how to overcome your nervousness and become a better public speaker. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/iikMOJ0gP3nxA"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/73e41569-1732-4f79-865f-cc7da8b54334,Social Media Recruitment: How to Successfully Integrate Social Media into Recruitment Strategy (73e41569-1732-4f79-865f-cc7da8b54334),Social Media Recruitment: How to Successfully Integrate Social Media into Recruitment Strategy,"Language: English(United States)<br/>Type: Book Summary<br/>By: Andy Headworth<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780749473709<br/>Social Media Recruitment explains how to master the art of using online social platforms to find the best talent and attract employees to your organization. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Productivity & Collaboration Tools|Productivity Tools|Social Networking,1,https://cdn2.percipio.com/public/c/books/137823/cover-images/5787262d-6311-414f-aef6-2053160caae2/modality/5787262d-6311-414f-aef6-2053160caae2.jpg?width=400,ec654351-0f27-11e7-93ca-51b70f4433fd_en-US,Social Networking [English(United States)],Social Media Recruitment: How to Successfully Integrate Social Media into Recruitment Strategy,"Language: English(United States)<br/>Type: Book Summary<br/>By: Andy Headworth<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780749473709<br/>Social Media Recruitment explains how to master the art of using online social platforms to find the best talent and attract employees to your organization. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/d2daDjhQAE0R"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/137823/cover-images/5787262d-6311-414f-aef6-2053160caae2/modality/5787262d-6311-414f-aef6-2053160caae2.jpg?width=400"" alt=""Social Media Recruitment: How to Successfully Integrate Social Media into Recruitment Strategy"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Andy Headworth<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9780749473709<br/><br/>Social Media Recruitment explains how to master the art of using online social platforms to find the best talent and attract employees to your organization. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/d2daDjhQAE0R"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/8216a53b-da46-4348-b936-5cb18ffa3ca7,"The Social Media Bible: Tactics, Tools & Strategies for Business Success (8216a53b-da46-4348-b936-5cb18ffa3ca7)","The Social Media Bible: Tactics, Tools & Strategies for Business Success","Language: English(United States)<br/>Type: Book Summary<br/>By: Lon Safko<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781118269749<br/>The Social Media Bible is a clear, in-depth look at how readers can transform their company’s marketing impact by using social media. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Productivity & Collaboration Tools|Productivity Tools|Social Networking,1,https://cdn2.percipio.com/public/c/books/137762/cover-images/732e68b8-6252-4232-af1e-d725211e95b1/modality/732e68b8-6252-4232-af1e-d725211e95b1.jpg?width=400,ec654351-0f27-11e7-93ca-51b70f4433fd_en-US,Social Networking [English(United States)],"The Social Media Bible: Tactics, Tools & Strategies for Business Success","Language: English(United States)<br/>Type: Book Summary<br/>By: Lon Safko<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781118269749<br/>The Social Media Bible is a clear, in-depth look at how readers can transform their company’s marketing impact by using social media. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/umyIFBi2vWG1"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/137762/cover-images/732e68b8-6252-4232-af1e-d725211e95b1/modality/732e68b8-6252-4232-af1e-d725211e95b1.jpg?width=400"" alt=""The Social Media Bible: Tactics, Tools & Strategies for Business Success"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Lon Safko<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781118269749<br/><br/>The Social Media Bible is a clear, in-depth look at how readers can transform their company’s marketing impact by using social media. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/umyIFBi2vWG1"" target=""_blank"">Launch</a><br/>",1
